id	source
digistorting_1908_part6_vol-a_part2	ncc_parliament
municipality_meetings_cdebb...3404	municipality_meetings
kb_administrative_publication_skatterogafgifter...3938	kb_administrative_publication
municipality_meetings_aadbaab...7213	municipality_meetings
health_hovedstaden_9751	health_hovedstaden
digibok_2010063020008	ncc_books
ep_08-01-15-006	ep
health_hovedstaden_10705	health_hovedstaden
health_hovedstaden_5548	health_hovedstaden
municipality_meetings_caeab...15935	municipality_meetings
tidsskrift-dk_01214	tidsskrift-dk
kb_historical_letters_ingemanntilchost...4252	kb_historical_letters
kb_administrative_publication_sagsbehandlerrelater...10189	kb_administrative_publication
municipality_meetings_edbbdfbc...3670	municipality_meetings
ep_06-11-15-012	ep
municipality_meetings_ade...10206	municipality_meetings
kb_administrative_publication_regionalpolitiskvæk...2775	kb_administrative_publication
kb_historical_letters_udogstkøbenh...1416	kb_historical_letters
danske-taler_5194	danske-taler
kb_administrative_publication_godpraksisforatf...11280	kb_administrative_publication
ep_08-02-20-014	ep
digibok_2008040804019	ncc_books
municipality_meetings_cafddd...6516	municipality_meetings
municipality_meetings_cc...14888	municipality_meetings
7401	Domsdatabasen
kb_administrative_publication_budgetoversigtmaj...3588	kb_administrative_publication
digibok_2020022148520	ncc_books
health_hovedstaden_24723	health_hovedstaden
health_hovedstaden_20364	health_hovedstaden
10943	Domsdatabasen
kb_administrative_publication_nuklearmedicinskeun...11547	kb_administrative_publication
tidsskrift-dk_01023	tidsskrift-dk
digibok_2009012800136	ncc_books
retspraksis_1902	retspraksis
retspraksis_2376	retspraksis
kb_administrative_publication_sundesikreogvels...6779	kb_administrative_publication
tidsskrift-dk_00372	tidsskrift-dk
kb_historical_letters_kammerherrequaade...2590	kb_historical_letters
retspraksis_4363	retspraksis
health_hovedstaden_16179	health_hovedstaden
municipality_meetings_cbb...11944	municipality_meetings
kb_administrative_publication_fraikkeparattilp...11555	kb_administrative_publication
digistorting_1890_part6_vol-a_part5	ncc_parliament
digibok_2006112101001	ncc_books
opensub_5923796	opensubtitles
maalfrid_78dc7501563becb2e7b67cd3db0f423369f4f43f_0	ncc_maalfrid
7740	Domsdatabasen
health_hovedstaden_17826	health_hovedstaden
miljoeportalen_53	miljoeportalen
health_hovedstaden_12514	health_hovedstaden
kb_historical_letters_tilsammeberlin...8419	kb_historical_letters
municipality_meetings_ccfffe...14613	municipality_meetings
maalfrid_c0c2bc85c2e531bdfb368b10fa6da7940f00e07b_248	ncc_maalfrid
health_hovedstaden_4887	health_hovedstaden
health_hovedstaden_12330	health_hovedstaden
grundtvig_1857_1196_txt	grundtvig
2717	Domsdatabasen
digistorting_1884_part4_vol-a_part1	ncc_parliament
municipality_meetings_efeaeb...10822	municipality_meetings
tidsskrift-dk_00374	tidsskrift-dk
health_hovedstaden_21639	health_hovedstaden
digibok_2006112000075_part1	ncc_books
kb_administrative_publication_udbygningafmotorri...4895	kb_administrative_publication
wikisource_13484	wikisource
3068	Domsdatabasen
maalfrid_3f95cc7f392b86cb598692a4766d73620169f36c_244	ncc_maalfrid
municipality_meetings_afdfaf...13950	municipality_meetings
kb_historical_letters_hamburgatter...8147	kb_historical_letters
kb_administrative_publication_nyeenergiteknologie...400	kb_administrative_publication
municipality_meetings_ebb...1560	municipality_meetings
health_hovedstaden_18597	health_hovedstaden
health_hovedstaden_13064	health_hovedstaden
health_hovedstaden_18652	health_hovedstaden
tidsskrift-dk_01161	tidsskrift-dk
5839	Domsdatabasen
maalfrid_dc8ee21f61659d297a38ba0ebdf5949678c2caee_12	ncc_maalfrid
1855	Domsdatabasen
municipality_meetings_beac...444	municipality_meetings
tidsskrift-dk_01682	tidsskrift-dk
municipality_meetings_cafcccab...14867	municipality_meetings
opensub_44794	opensubtitles
opensub_6237106	opensubtitles
kb_administrative_publication_kontraktpligtigenon...8618	kb_administrative_publication
municipality_meetings_aaafda...16916	municipality_meetings
kb_historical_letters_kztilsinmoder...11003	kb_historical_letters
health_hovedstaden_16439	health_hovedstaden
kb_historical_letters_tilcivilingenieurl...9071	kb_historical_letters
tidsskrift-dk_03385	tidsskrift-dk
11147	Domsdatabasen
kb_administrative_publication_teknologiprogramfor...3050	kb_administrative_publication
digibok_2009033103031	ncc_books
retspraksis_2557	retspraksis
health_hovedstaden_24123	health_hovedstaden
kb_administrative_publication_betænkningvedrørend...3280	kb_administrative_publication
kb_administrative_publication_statusforgenanvend...1381	kb_administrative_publication
kb_administrative_publication_dedanskeakutmodtag...9027	kb_administrative_publication
kb_historical_letters_fralaubtilmartens...12331	kb_historical_letters
municipality_meetings_cbeeaea...10662	municipality_meetings
kb_historical_letters_sibyllegy...311	kb_historical_letters
health_hovedstaden_10073	health_hovedstaden
municipality_meetings_eabddb...18656	municipality_meetings
health_hovedstaden_4192	health_hovedstaden
eur-lex-sum-da_640	eur-lex-sum-da
maalfrid_09f36b272e3a99ac4351647e3066cc301987b7a1_115	ncc_maalfrid
kb_administrative_publication_dagpengekommissionen...3815	kb_administrative_publication
digibok_2013092407026	ncc_books
kb_historical_letters_kjøbenhavndeseptb...10912	kb_historical_letters
maalfrid_ba9d76050f61ff2083e5fa69baafb911908da0a1_7	ncc_maalfrid
kb_historical_letters_torfæustilarnemag...5703	kb_historical_letters
2893	Domsdatabasen
maalfrid_a86b22f8d0201ac759c7c280eac55c9dcd8df01d_95	ncc_maalfrid
municipality_meetings_baaeecdbbdb...4205	municipality_meetings
kb_administrative_publication_danskernessundhed...4414	kb_administrative_publication
health_hovedstaden_7127	health_hovedstaden
digibok_2007082012001_part1	ncc_books
municipality_meetings_fdcada...16462	municipality_meetings
municipality_meetings_adcf...9571	municipality_meetings
digistorting_1904-05_part7_vol-a_part3	ncc_parliament
2117	Domsdatabasen
municipality_meetings_ddfbdbee...13597	municipality_meetings
municipality_meetings_eed...6116	municipality_meetings
maalfrid_cf4aab53a2be6c35f26968144bb1cb89e010923d_10	ncc_maalfrid
health_hovedstaden_11565	health_hovedstaden
health_hovedstaden_2799	health_hovedstaden
kb_administrative_publication_årsrapportjapans...652	kb_administrative_publication
retspraksis_894	retspraksis
retspraksis_4274	retspraksis
kb_administrative_publication_multikulturelvejled...3019	kb_administrative_publication
maalfrid_26e11ee317f720a692b90cfded464511b2ae6b67_180	ncc_maalfrid
kb_administrative_publication_notatommulighedern...5649	kb_administrative_publication
municipality_meetings_cccfcb...8830	municipality_meetings
maalfrid_7d31884e4c34b784e646c62d131af8311d0e428a_192	ncc_maalfrid
maalfrid_d359450d6a243a7714faa2a7161135dfc044fe90_1	ncc_maalfrid
opensub_5094000	opensubtitles
maalfrid_19969e66747f30f878c2d7d5770e3de87fc5c724_65	ncc_maalfrid
municipality_meetings_bafebee...273	municipality_meetings
maalfrid_2b4f389f97a051e591d06c1877d3bb5a2f746290_4	ncc_maalfrid
miljoeportalen_678	miljoeportalen
ep_98-12-03	ep
kb_administrative_publication_evalueringafticju...6245	kb_administrative_publication
municipality_meetings_deeacda...1754	municipality_meetings
maalfrid_e7185d97dcf107c34991b5db02b8b31904aca5ca_1	ncc_maalfrid
miljoeportalen_292	miljoeportalen
5316	Domsdatabasen
municipality_meetings_ecbdeb...16644	municipality_meetings
retspraksis_3235	retspraksis
7559	Domsdatabasen
1406	Domsdatabasen
miljoeportalen_477	miljoeportalen
kb_historical_letters_københavnjanua...1574	kb_historical_letters
health_hovedstaden_23041	health_hovedstaden
kb_administrative_publication_udmøntningafpuljer...8219	kb_administrative_publication
health_hovedstaden_6877	health_hovedstaden
maalfrid_12d180e95de7c899fc56db715929cd221ac33e0e_22	ncc_maalfrid
ep_03-11-20	ep
tidsskrift-dk_03909	tidsskrift-dk
health_hovedstaden_17181	health_hovedstaden
ep_10-05-19-010	ep
retspraksis_1930	retspraksis
ep_07-12-11-020	ep
health_hovedstaden_23552	health_hovedstaden
7398	Domsdatabasen
retspraksis_3182	retspraksis
kb_administrative_publication_undersøgelseaffrie...11241	kb_administrative_publication
kb_administrative_publication_kunløseralfrem...6304	kb_administrative_publication
kb_administrative_publication_pilotprojektmedsti...3130	kb_administrative_publication
municipality_meetings_bbb...5174	municipality_meetings
digibok_2006111701022	ncc_books
health_hovedstaden_18231	health_hovedstaden
municipality_meetings_fcbf...12889	municipality_meetings
tidsskrift-dk_03801	tidsskrift-dk
health_hovedstaden_9951	health_hovedstaden
health_hovedstaden_1735	health_hovedstaden
municipality_meetings_bbdbbbce...18791	municipality_meetings
health_hovedstaden_8028	health_hovedstaden
health_hovedstaden_2790	health_hovedstaden
health_hovedstaden_10654	health_hovedstaden
municipality_meetings_cfabfcabb...931	municipality_meetings
health_hovedstaden_1473	health_hovedstaden
municipality_meetings_cdcfa...2429	municipality_meetings
kb_historical_letters_frafruheibergtil...4958	kb_historical_letters
municipality_meetings_aafccebabf...15529	municipality_meetings
tidsskrift-dk_00476	tidsskrift-dk
8663	Domsdatabasen
digibok_2006111501032	ncc_books
miljoeportalen_898	miljoeportalen
retspraksis_3230	retspraksis
ep_07-07-10-010	ep
health_hovedstaden_15191	health_hovedstaden
ep_06-10-23-022	ep
municipality_meetings_aebedacb...4131	municipality_meetings
eur-lex-sum-da_594	eur-lex-sum-da
danske-taler_3963	danske-taler
tidsskrift-dk_03003	tidsskrift-dk
kb_administrative_publication_denprofessionellet...11171	kb_administrative_publication
kb_historical_letters_frabiskoptmüller...11892	kb_historical_letters
ep_09-01-12-002	ep
depbank_1485	depbank
municipality_meetings_bddbfea...17938	municipality_meetings
maalfrid_5f960edff32a5470f57dddafa88fb2e118329ccc_22	ncc_maalfrid
municipality_meetings_afdf...8471	municipality_meetings
miljoeportalen_685	miljoeportalen
municipality_meetings_acdcbeaaeca...15786	municipality_meetings
kb_historical_letters_tilprindschristian...8371	kb_historical_letters
health_hovedstaden_6524	health_hovedstaden
digibok_2008040804101	ncc_books
kb_administrative_publication_genereludtalelseom...2004	kb_administrative_publication
health_hovedstaden_7413	health_hovedstaden
kb_administrative_publication_belastningafdanske...21	kb_administrative_publication
health_hovedstaden_7541	health_hovedstaden
kb_historical_letters_fralægenprofl...5362	kb_historical_letters
ep_06-12-12-023	ep
danske-taler_1037	danske-taler
health_hovedstaden_16432	health_hovedstaden
municipality_meetings_acaceda...17665	municipality_meetings
tidsskrift-dk_03818	tidsskrift-dk
digibok_2010052706047_part0	ncc_books
kb_historical_letters_hhertztilpvj...5301	kb_historical_letters
kb_historical_letters_kiøbenhavnmart...6614	kb_historical_letters
health_hovedstaden_11387	health_hovedstaden
health_hovedstaden_13271	health_hovedstaden
retspraksis_1808	retspraksis
health_hovedstaden_20878	health_hovedstaden
wikisource_2353	wikisource
kb_historical_letters_tilhcørstedde...8388	kb_historical_letters
kb_historical_letters_tilhcørstedk...8304	kb_historical_letters
1784	Domsdatabasen
health_hovedstaden_19918	health_hovedstaden
health_hovedstaden_15108	health_hovedstaden
1599	Domsdatabasen
kb_administrative_publication_notatomvisseforfa...2431	kb_administrative_publication
kb_administrative_publication_pesticiderogvandvæ...3020	kb_administrative_publication
kb_historical_letters_aulestadgausdal...2263	kb_historical_letters
miljoeportalen_1518	miljoeportalen
kb_administrative_publication_entreprenørstatistik...12016	kb_administrative_publication
kb_administrative_publication_projektsammenomfa...12046	kb_administrative_publication
tidsskrift-dk_02272	tidsskrift-dk
kb_administrative_publication_ordblindepakkev...12759	kb_administrative_publication
health_hovedstaden_7791	health_hovedstaden
health_hovedstaden_15870	health_hovedstaden
digibok_2011041420011	ncc_books
kb_administrative_publication_udenrigshandelogbe...1952	kb_administrative_publication
health_hovedstaden_9866	health_hovedstaden
ep_10-11-10-013	ep
4474	Domsdatabasen
3009	Domsdatabasen
ep_09-02-18-029	ep
maalfrid_b138c7ca82304e9760457a910e06b3b1fdd924fc_20	ncc_maalfrid
kb_historical_letters_henrikibsentilc...4442	kb_historical_letters
digibok_2013091308148	ncc_books
retspraksis_3794	retspraksis
maalfrid_26e11ee317f720a692b90cfded464511b2ae6b67_124	ncc_maalfrid
8407	Domsdatabasen
opensub_4314110	opensubtitles
maalfrid_57595cd86a0eb7d1158f99ff9c947929f56ae4f0_418	ncc_maalfrid
kb_administrative_publication_lærepladsområdet...11187	kb_administrative_publication
retspraksis_2946	retspraksis
municipality_meetings_dfdfacfb...12289	municipality_meetings
maalfrid_7e77b95ad8871f6243eb4512ad9c8de0395023ab_12	ncc_maalfrid
health_hovedstaden_10516	health_hovedstaden
health_hovedstaden_6087	health_hovedstaden
municipality_meetings_afdf...8474	municipality_meetings
kb_administrative_publication_alternativertilklo...67	kb_administrative_publication
health_hovedstaden_9530	health_hovedstaden
kb_historical_letters_fralisegrundtvigt...7911	kb_historical_letters
health_hovedstaden_23980	health_hovedstaden
maalfrid_6686d6a5c1d3bd06aa90bbdbe27dba8bdef28e4b_379	ncc_maalfrid
danske-taler_1777	danske-taler
health_hovedstaden_2033	health_hovedstaden
kb_historical_letters_spiellerupdesept...6718	kb_historical_letters
3550	Domsdatabasen
maalfrid_fe44a0fdcc46c6c45ea1cb8044d406818f90fb6e_5	ncc_maalfrid
2355	Domsdatabasen
kb_administrative_publication_ankestyrelsensunder...1821	kb_administrative_publication
kb_administrative_publication_kemiskestofferder...2616	kb_administrative_publication
4694	Domsdatabasen
maalfrid_caabb5afb453ed1a9728b94cec87146d114ecb8f_93	ncc_maalfrid
maalfrid_618b7804897d11c3714435b017ee09fbe385708e_145	ncc_maalfrid
municipality_meetings_db...14502	municipality_meetings
kb_historical_letters_ingemanntilgrundtv...4805	kb_historical_letters
municipality_meetings_ffdad...10729	municipality_meetings
kb_administrative_publication_informationsogkom...8726	kb_administrative_publication
municipality_meetings_fcbe...11038	municipality_meetings
838	Domsdatabasen
5981	Domsdatabasen
kb_historical_letters_grevmoltkehvitfeld...2587	kb_historical_letters
maalfrid_c4375b5ecb627442b8b1822dfb3fbf662df9cc16_17	ncc_maalfrid
maalfrid_bfb02313904e4f6383db757373c396397dad5393_1	ncc_maalfrid
6013	Domsdatabasen
7649	Domsdatabasen
kb_administrative_publication_denalmeneboligsekt...9139	kb_administrative_publication
kb_administrative_publication_detdanskesundhedsv...451	kb_administrative_publication
10940	Domsdatabasen
digibok_2008112003014_part1	ncc_books
dannet_40426	dannet
health_hovedstaden_9357	health_hovedstaden
retspraksis_3292	retspraksis
municipality_meetings_edcbbdbdb...3324	municipality_meetings
municipality_meetings_ecaefcbfea...3254	municipality_meetings
opensub_4831922	opensubtitles
maalfrid_afc0c883b9cbcc9ee6ed7dc56e100f0156ab630e_2	ncc_maalfrid
health_hovedstaden_12145	health_hovedstaden
kb_administrative_publication_børnevaccinationspro...11715	kb_administrative_publication
kb_administrative_publication_aftalepåforsvarsom...2094	kb_administrative_publication
health_hovedstaden_20982	health_hovedstaden
kb_historical_letters_bakkehusetoct...6860	kb_historical_letters
maalfrid_72b16ea92deda49d1d9a12b0161a5cc535a2e678_9	ncc_maalfrid
kb_administrative_publication_antiimmunglobuline...636	kb_administrative_publication
maalfrid_9d37eb849734561964e37c5ae249be2fcbbe7dc7_2	ncc_maalfrid
municipality_meetings_cfcdddade...6880	municipality_meetings
tidsskrift-dk_01209	tidsskrift-dk
health_hovedstaden_8882	health_hovedstaden
kb_historical_letters_lagmandlcgottru...5986	kb_historical_letters
tidsskrift-dk_00573	tidsskrift-dk
health_hovedstaden_20518	health_hovedstaden
2512	Domsdatabasen
municipality_meetings_adcf...9569	municipality_meetings
257	Domsdatabasen
opensub_4852499	opensubtitles
fm-udgivelser_202	fm-udgivelser
kb_administrative_publication_virksomhedsguidetil...11733	kb_administrative_publication
kb_historical_letters_københavnjanua...846	kb_historical_letters
kb_administrative_publication_kommercialiseringaf...2875	kb_administrative_publication
kb_historical_letters_framartensentilla...12264	kb_historical_letters
